name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Chanderi Fabric-2358420,Printed Chanderi Fabric,Plain,44 Inches,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Red & White,0.15,2358420,390 per meter,390,polyester-fabrics>prints | prints>chanderi | latest-fabrics | spring-summer,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made from blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","2358420-(4).jpg, 2358420-(2).jpg, 2358420-(3).jpg","printed chanderi fabrics, chanderi prints, digitals, digital prints, fabric for saree, fabric for suits, fabric for kurti, fabric for blouses, fabric for kurti, distorted stripes, red, 2358420",no ,in_stock,published 
Printed Spun-2371620,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Pink ,0.2,2371620,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2371620-(4).jpg, 2371620-(2).jpg, 2371620-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, floral print, flower print, pink , 2371620",no,in_stock,published 
Printed Spun-2371320,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Blue ,0.2,2371320,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2371320-(4).jpg, 2371320-(2).jpg, 2371320-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, floral print, flower print, pink , 2371320",no,in_stock,published 
Printed Spun-2370920,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Red,0.2,2370920,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2370920-(4).jpg, 2370920-(2).jpg, 2370920-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, floral print, flower print, blue , 2370920",no,in_stock,published 
Brushed Cotton Checks-4786420,Brushed Cotton Checks ,Twill ,56 Inches ,"Medium Weight & Soft/ Used for making shirts, tops, kurtis, skirts, dresses etc.",100% Cotton ,Multicolour,0.2,4786420,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | trending-fabrics | autumn-winter,"Brushed cotton check fabric, suitable for making dresses, skirts, shirts, tops, western kurti, western dresses etc.",Brushed cotton check fabric made of cotton on twill weave. Brushed cotton check is a mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.,"4786420-(4).jpg, 4786420-(2).jpg, 4786420-(3).jpg","yarndyed brushed cotton checks, cotton checks, brushed cotton checks, brushed cotton, checkes, fabric for shirts, fabric for mens shirt, fabric for shirting, fabric for winter shirts, fabric for tops, fabric for kurtis , fabric for dresses, fabric for skirts, shirt fabric, checks, cotton checks, 4786420",no,in_stock,published 
Brushed Cotton Checks-4786120,Brushed Cotton Checks ,Twill ,56 Inches ,"Medium Weight & Soft/ Used for making shirts, tops, kurtis, skirts, dresses etc.",100% Cotton ,Multicolour,0.2,4786120,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | trending-fabrics | autumn-winter,"Brushed cotton check fabric, suitable for making dresses, skirts, shirts, tops, western kurti, western dresses etc.",Brushed cotton check fabric made of cotton on twill weave. Brushed cotton check is a mediumweight and soft fabric with one side brushed. Brushing is a mechanical process wherein a fine metal brush rubs the fabric to raise fine fibres from the loosely spun yarns to form a nap.,"4786120-(4).jpg, 4786120-(2).jpg, 4786120-(3).jpg","yarndyed brushed cotton checks, cotton checks, brushed cotton checks, brushed cotton, checkes, fabric for shirts, fabric for mens shirt, fabric for shirting, fabric for winter shirts, fabric for tops, fabric for kurtis , fabric for dresses, fabric for skirts, shirt fabric, checks, cotton checks, 4786120",no,in_stock,published 
Georgette Glue Drop Work-2338320,Viscose Georgette Glue Drop Work ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2338320,400 Per Meter ,400,rayons-modals>textures-fabrics | latest-fabrics | spring-summer,"Georgette glue work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette glue work  fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2338320-(4).jpg, 2338320-(2).jpg, 2338320-(3).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette glue work fabric, dyeable fabric, glue work, stone work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2338320",no,in_stock,published 
Georgette Glue Drop Work-2338220,Viscose Georgette Glue Drop Work ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2338220,400 Per Meter ,400,rayons-modals>textures-fabrics | latest-fabrics | spring-summer,"Georgette glue work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette glue work  fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2338220-(4).jpg, 2338220-(2).jpg, 2338220-(3).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette glue work fabric, dyeable fabric, glue work, stone work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2338220",no,in_stock,published 
Georgette Glue Drop Work-2338620,Viscose Georgette Glue Drop Work ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2338620,400 Per Meter ,400,rayons-modals>textures-fabrics | latest-fabrics | spring-summer,"Georgette glue work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette glue work  fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2338620-(4).jpg, 2338620-(2).jpg, 2338620-(3).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette glue work fabric, dyeable fabric, glue work, stone work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2338620",no,in_stock,published 
Georgette Glue Drop Work-2338520,Viscose Georgette Glue Drop Work ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2338520,400 Per Meter ,400,rayons-modals>textures-fabrics | latest-fabrics | spring-summer,"Georgette glue work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette glue work  fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2338520-(4).jpg, 2338520-(2).jpg, 2338520-(3).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette glue work fabric, dyeable fabric, glue work, stone work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2338520",no,in_stock,published 
Embroidered Net-2339620,Embroidered Net ,Net ,54 Inches ,"Sheer fabric/ Suitable for making dresses, skirts, tops, dupatta, saree, suits and more.",100% Nylon ,White ,0.2,2339620,1000 Per Meter ,1000,embroidery>embroidery-work | latest-fabrics | spring-summer,"Embroidered net fabric, suitable for making dresses, skirts, tops, kurti, ethnic wear, designer wear, partywear outfits and more.","Embroidered net fabric is a nylon net base fabric with floral embroidery on it. Net or netting is any textile in which the yarns are fused, looped or knotted at their intersections, resulting in a fabric with open spaces between the yarns.","2339620-(4).jpg, 2339620-(2).jpg, 2339620-(3).jpg","Net Embroiery, embroidered net, embroidery, net fabric, nylon net fabric, nylon net embroidery, dyeable net embroidery, embroidery, dyeable fabric, fabric for suits, fabric for kurtis, fabric for gowns, fabric for lehngas, fabric for skirts, fabric blouses, floral emroidery, 2339620",no,in_stock,published 
Georgette Embroidery-2339720,Viscose Georgette Embroidery ,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more",100% Viscose ,White ,0.2,2339720,1340 Per Meter ,1340,embroidery>embroidery-work | latest-fabrics | spring-summer,"Georgette viscose gota work fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette viscose gota work fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2339720-(4).jpg, 2339720-(2).jpg, 2339720-(3).jpg","viscose georgette fabric, georgette glue work fabric, viscose georgette embroidery, embroidered georgette, dyeable fabric, gota patti work, patti work, fabric for kurtis, fabric for tops, fabric for blouses, fabric for sarees, fabric for blouses, fabric for palazoo, fabric for shurgs, fabric for dupattas, 2339720",no,in_stock,published 
Kali Work Embroidery-2338020,Kali Work ,Net ,56 Inches ,Lightweight & sheer/ Used for making anarkali suits or making lehenga.,100% Polyester ,Light Grey ,0.2,2338020,420 Per Kali ,420,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Kali work embroidery fabric, used for making kalidar dresses, lehenga, anarkali suits etc.","Kali work embroidery work, made on polyster net, polyster net is non dyeable fabric and polyester fibre and It does not wrinkle like other fabrics and is lightweight for added comfort when used in clothing.","2338020-(4).jpg, 2338020-(2).jpg, 2338020-(3).jpg, 2338020-(5).jpg","kali, kali embroidery work, kali work embroidery, sequin kali work, kalis, kali embroidery, embroidered fabric, net kali work, kali work on net, net sequin, fabric for lehngas, fabrc for suits, fabric for anarkalis, fabric for kalis, fabtic for kalidar dresses, 2338020",no,in_stock,published 
Embroidered Georgette-2339120,Embroidered Georgette ,Plain ,48 Inches ,"Lightweight Fabric/ Suitable for making dresses, sherwani, kurta, skirts, tops, kurti, suts, lehenga, blouses, designer wear etc.",100% Polyester ,Pink ,0.2,2339120,1490 Per Meter ,1490,embroidery>embroidery-work | latest-fabrics | spring-summer | polyester-fabrics>embroidery-polyester-fabrics,"Embroidered georgette fabric, suitable for making or designing dresses for women like suits, kurtis, gowns, lehenga, blouses, ethnic wear etc.","Embroidered georgette is a polyester base embroidery fabric. Georgette is a sheer, lightweight, dull-finished crepe fabric, orignally formed on plain weave technique. This crushed feel of the fabric accentuate your figure and make you look so good.","2339120-(4).jpg, 2339120-(2).jpg, 2339120-(3).jpg, 2339120-(5).jpg","embroidered georgette, georgette embroidery, embroidered fabric, embroidery, poly georgette embroidery, fabric for suits, fabric for kurtis, fabric for lehngas, fabric for skirts, fabric for blouses, fabric for ethnic wear, fabric for anarkali, fabric for gowns, fabric for dresses, fabric for kurtas, thread embroidery, 2339120 ",no,in_stock,published 
Printed Georgette-6Z26,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,6Z26 ,350 Per Meter ,350,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","6Z26-(4).jpg, 6Z26-(2).jpg, 6Z26-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 6Z26",no,in_stock,published 
Printed Georgette-4112919,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,4112919,350 Per Meter ,350,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","4112919-(4).jpg, 4112919-(2).jpg, 4112919-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 4112919 , red ",no,in_stock,published 
Printed Georgette-6536217,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,6536217,280 Per Meter ,280,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","6536217-(4).jpg, 6536217-(2).jpg, 6536217-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 6536217 , multicolour",no,in_stock,published 
Printed Georgette-2385917,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2385917,320 Per Meter ,320,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2385917-(4).jpg, 2385917-(2).jpg, 2385917-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 2385917 , multicolour , birds print, coilds print ",no,in_stock,published 
Printed Georgette-6535717,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,6535717,300 Per Meter ,300,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","6535717-(4).jpg, 6535717-(2).jpg, 6535717-(3).jpg, 6535717-(5).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints,  6535717",no,in_stock,published 
Printed Georgette-2ZJ71,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2ZJ71,250 Per Meter ,250,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2ZJ71-(4).jpg, 2ZJ71-(2).jpg, 2ZJ71-(3).jpg, 2ZJ71-(5).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, ,  2ZJ71",no,in_stock,published 
Printed Georgette-2EI14,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2EI14,300 Per Meter ,300,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2EI14-(4).jpg, 2EI14-(2).jpg, 2EI14-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, ,  2EI14",no,in_stock,published 
Printed Georgette-2E31,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2.00E+31,270 Per Meter ,270,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2E31-(4).jpg, 2E31-(2).jpg, 2E31-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, ,  2E31",no,in_stock,published 
Printed Georgette-267199,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,267199,280 Per Meter ,280,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","267199-(4).jpg, 267199-(2).jpg, 267199-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, ,  267199",no,in_stock,published 
Printed Georgette-2406517,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2406517,320 Per Meter ,320,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2406517-(4).jpg, 2406517-(2).jpg, 2406517-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, ,  2406517",no,in_stock,published 
Printed Georgette-2ZA43,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2ZA43,270 Per Meter ,270,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2ZA43-(4).jpg, 2ZA43-(2).jpg, 2ZA43-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 2ZA43",no,in_stock,published 
Printed Georgette-2421517,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2421517,320 Per Meter ,320,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2421517-(4).jpg, 2421517-(2).jpg, 2421517-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 2421517 , floral print",no,in_stock,published 
Printed Georgette-2421017,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,2421017,320 Per Meter ,320,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2421017-(4).jpg, 2421017-(2).jpg, 2421017-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 2421017 , floral print ",no,in_stock,published 
Printed Georgette-6Z26-1,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,6Z26-1,350 Per Meter ,350,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","6Z26-1-(4).jpg, 6Z26-1-(2).jpg, 6Z26-1-(3).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 6Z26-1 ",no,in_stock,published 
Printed Georgette-1E409,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour,0.2,1E409,270 Per Meter ,270,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle foree quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","1E409-(4).jpg, 1E409-(2).jpg, 1E409-(3).jpg, 1E409-(5).jpg","printed georgette, georegtte prints, georgette, printed fabric, fabric for kurtis, fabric for tops, fabric for sarees, fabric for suits, fabric for skirts, fabric for sarees, fabric for shrugs, fabric for dresses, fabric for stoles,fabric for girls shirts, quirky prints, 1E409",no,in_stock,published 
